country,year,medals,iso3,abr,co2_prod,coef_ineq,diff_hdi_phdi,eys,gdi,gdi_group,gii,gii_rank,gnipc,hdi,hdi_f,ihdi,ineq_edu,ineq_inc,ineq_le,le,loss,mf,mmr,mys,phdi,pop_total,GDP (current US$),medals_per_capita,gdp per capita
Belarus,2020,6,BLR,10.911,6.130080322,6.43514788,,14.26484013,1.006,,0.094,,25673.26534,0.815,0.816586688,0.762,2.77203,12.70065594,3.8327577,72.269,6.503067485,,1.101917215,12.23729677,,9350944.0,61371755326.0,6.416464476741599e-07,6563.161465409268
Belarus,2018,3,BLR,11.932,6.410853035,7.008510523,,14.67171001,1.003,,0.102,,25461.87474,0.827,0.826625071,0.768,3.67781,13.33925247,4.0084691,74.334,7.134220073,,1.111685173,12.04500027,,9480031.0,60031173808.0,3.164546613824364e-07,6332.381593266942
Belarus,2016,8,BLR,16.076,5.98824076,7.149529567,,15.18873024,1.014,,0.119,,23747.89644,0.825,0.829656444,0.766,3.67781,13.4661274,4.3046513,74.153,7.151515152,,1.238910105,11.85500011,,9499063.5,47723545321.0,8.421882851925351e-07,5024.026349650152
Belarus,2014,6,BLR,21.116,6.565980371,7.728085463,,15.41368008,1.019,,0.138,,25819.6288,0.825,0.831333125,0.76,3.67781,14.73355579,4.7728906,73.245,7.878787879,,1.454786855,11.66499996,,9472707.5,78812805039.0,6.333986349731584e-07,8319.987188351377
Belarus,2012,5,BLR,24.123,6.452127036,7.775891393,,15.77573967,1.028,,0.152,,25334.97882,0.818,0.828479148,0.753,3.67781,14.30387688,5.3459873,71.8,7.946210269,,1.959135949,11.47499981,,9463076.5,65685890439.0,5.283693944564434e-07,6941.282831117343
Belarus,2008,11,BLR,23.712,6.41985258,,,15.4284296,1.03,,0.147,,21938.89118,0.796,0.807457786,,,,,70.349,,,4.315944228,11.09734618,,9529358.0,60752106347.0,1.154327500341576e-06,6375.257005456191
Belarus,2004,12,BLR,22.211,5.825517775,,,14.75090027,1.026,,0.155,,15082.35994,0.758,0.768344164,,,,,68.688,,,10.79672861,10.73434102,,9735091.0,23141566293.0,1.2326541169466212e-06,2377.1289136383007
Belarus,2000,17,BLR,25.841,5.353297032,,,13.24389331,1.02,,,,11180.37811,0.724,0.729693775,,,,,68.464,,,24.31823785,10.38321013,,9991313.0,12736780455.0,1.7014780740028863e-06,1274.7854516218238
Belarus,1996,17,BLR,34.963,5.915301349,,,12.36343956,1.038,,,,8325.205794,0.697,0.710414692,,,,,68.566,,,34.12369016,10.04356507,,10164027.5,14756846154.0,1.6725653290489424e-06,1451.8699554876252
Belarus,2010,3,BLR,22.73,6.416849245,,,15.55224037,1.035,,0.149,,23663.75066,0.803,0.81711111,,,15.83687401,5.9155111,70.501,,,2.710342999,11.28499966,,9490751.5,57231904543.0,3.1609720262931763e-07,6030.281642396812
Belarus,2006,1,BLR,22.921,6.252706411,,,15.05309963,1.027,,0.15,,18351.00786,0.777,0.786799462,,,,,69.436,,,8.068585403,10.91433453,,9608036.0,36961894281.0,1.0407954341553258e-07,3846.9770805396647
Belarus,2002,1,BLR,23.281,5.312485324,,,13.99739679,1.025,,0.224,,12457.8942,0.738,0.746203873,,,,,68.298,,,16.61814538,10.55731587,,9873449.5,14594900945.0,1.0128172529772903e-07,1478.1967482590558
Belarus,1998,2,BLR,29.874,5.800009385,,,12.49038982,1.022,,,,10114.18693,0.709,0.716365239,,,,,68.272,,,31.53209114,10.21197564,,10080578.5,15221352699.0,1.984013119881959e-07,1509.9681728583334
Belarus,1994,2,BLR,41.189,6.479889303,,,11.95841026,,,,,8958.261294,,,,,,,68.966,,,31.07472727,,,10230187.0,14931435232.0,1.954998476567437e-07,1459.5466565762679
Estonia,2022,1,EST,5.344,8.866252106,6.996292639,21.1751663,15.96786022,1.025,,0.071,,43028.08362,0.902,0.912089652,0.837,1.905638166,15.67358685,3.4096529,78.167,7.206208426,27.866,5.179642171,13.56216597,0.711,1350091.5,38376046175.0,7.406905383820282e-07,28424.774302334325
Estonia,2020,2,EST,7.255,6.918907453,6.70517484,18.97891232,15.77509975,1.021,,0.083,,40417.28637,0.901,0.908157561,0.839,2.02737,15.00261402,3.0855405,78.893,6.881243063,26.069,5.179642171,13.55000019,0.73,1329669.5,31820771494.0,1.5041331699343333e-06,23931.338948513145
Estonia,2016,1,EST,10.938,13.24762943,,22.13483146,15.95291996,1.021,,0.119,,35422.78332,0.89,0.896076587,,2.31201,,3.8663189,77.763,,24.3892,5.810332436,13.51000023,0.693,1315849.0,24561027788.0,7.599656191553894e-07,18665.536690000143
Estonia,2012,1,EST,16.359,13.42832215,,21.93181818,16.60737038,1.024,,0.152,,30442.44492,0.88,0.887519934,,2.43028,,4.7033486,76.416,,23.6872,7.551650682,13.44999981,0.687,1322616.0,23237406116.0,7.560773497371875e-07,17569.27643095199
Estonia,2006,4,EST,23.541,12.20620045,,22.22222222,16.45730972,1.035,,0.191,,28192.5732,0.855,0.867566749,,,,,73.2,,25.7164,10.90622901,13.19999981,0.665,1346880.5,17025671810.0,2.969825459645455e-06,12640.818402226478
Estonia,2010,1,EST,19.627,14.24273489,7.52937885,21.19815668,16.50847054,1.028,,0.159,,26664.79936,0.868,0.877295184,0.802,2.57487,15.27626705,4.7369995,75.882,7.603686636,21.4386,8.112171193,13.32999992,0.684,1331448.5,19524355419.0,7.510617196234026e-07,14663.99595553264
Estonia,2008,1,EST,25.144,13.32434812,,22.68518519,16.2975502,1.034,,0.184,,30143.69732,0.864,0.875317153,,,,,74.279,,25.2911,9.989891518,13.25,0.668,1337074.0,24342935404.0,7.479017616078092e-07,18206.124271356708
Estonia,2004,3,EST,22.398,12.71365451,,19.42446043,16.25458908,1.035,,0.212,,22471.82208,0.834,0.846022748,,,,,72.375,,20.1826,15.06183523,12.85999997,0.672,1362676.0,12148595031.0,2.201550478617074e-06,8915.248401674353
Estonia,2002,3,EST,23.182,11.13511789,,16.23616236,15.94836044,1.039,,0.243,,18894.75119,0.813,0.827649075,,,,,71.364,,16.246,20.45115308,12.52000014,0.681,1379435.0,7370119619.0,2.174803452138013e-06,5342.853863357099
Estonia,2000,3,EST,26.023,11.0753488,,14.12358134,15.16271973,1.028,,0.267,,16193.99809,0.793,0.802258661,,,,,71.014,,12.418,24.84995345,12.18000031,0.681,1396997.0,5686579748.0,2.1474634519616004e-06,4070.574058498336
Estonia,1992,1,EST,49.76,15.85179251,,16.62049861,12.62077999,1.009,,0.383,,11964.43422,0.722,0.723674732,,,,,69.159,,11.4226,41.15914759,10.14861695,0.602,1540212.0,,6.492612705263951e-07,
Netherlands,2022,10,NED,2.071,7.244414631,6.461820683,22.35047219,18.58485031,0.968,,0.017,,68566.17312,0.953,0.933566247,0.891,4.65482,11.37592125,3.3547208,81.912,6.505771249,31.7467,4.311738966,12.66994689,0.74,17904421.0,1046540000000.0,5.585212724834832e-07,58451.48525048646
Netherlands,2020,28,NED,2.355,7.839034855,7.401596383,22.22222222,18.41378021,0.961,,0.024,,62085.31322,0.945,0.923467893,0.874,4.84813,13.81265545,3.5440037,81.393,7.513227513,30.8354,4.311738966,12.57999992,0.735,17636731.0,932561000000.0,1.5875957965226096e-06,52876.068700032905
Netherlands,2018,17,NED,2.603,9.142763855,7.382778617,22.49208025,18.33420944,0.961,,0.027,,65928.93705,0.947,0.923196265,0.876,5.36684,13.40178585,3.37971,81.781,7.497360084,29.8665,3.990927303,12.31999969,0.734,17421279.5,929734000000.0,9.75818107963884e-07,53367.72192880551
Netherlands,2016,18,NED,2.961,9.612417994,7.29167634,20.82890542,18.13762093,0.959,,0.031,,62135.08818,0.941,0.917846571,0.872,5.32259,13.11686802,3.435571,81.555,7.332624867,26.2005,5.167808511,12.18000031,0.745,17204693.0,797164000000.0,1.04622616631404e-06,46334.10198019808
Netherlands,2014,8,NED,3.673,9.280497126,7.03290978,20.87326944,18.15981293,0.956,,0.038,,60609.04581,0.939,0.915164422,0.872,4.50041,13.03224564,3.5660737,81.65,7.135250266,26.7575,5.391289049,12.09000015,0.743,17030088.5,901557000000.0,4.697568071945134e-07,52939.06722798299
Netherlands,2012,1,NED,4.535,9.8642866,6.788695737,21.39037433,17.9406395,0.956,,0.046,,60338.92871,0.935,0.910123998,0.87,4.05811,12.67226601,3.6357112,81.059,6.951871658,26.9683,6.089381292,12.02000046,0.735,16915193.5,845689000000.0,5.9118448748458e-08,49995.8218036347
Netherlands,2008,12,NED,5.173,10.67418474,,24.67391304,16.80303001,0.953,,0.053,,61132.39533,0.92,0.892086698,,,,,80.387,,31.9803,7.739133303,11.90999985,0.693,16597258.0,957902000000.0,7.230109937436654e-07,57714.47307742038
Netherlands,1996,14,NED,5.597,11.73351604,,21.79775281,16.95819092,0.951,,0.096,,47978.60282,0.89,0.864843329,,,,,77.556,,25.5368,12.81765939,11.48934423,0.696,15640027.0,451373000000.0,8.951391196447423e-07,28860.11641795759
Netherlands,1992,16,NED,8.108,11.28642038,,21.37049942,14.94740009,0.947,,0.115,,42934.92962,0.861,0.83416941,,,,,77.365,,25.2407,11.16643999,11.22734423,0.677,15276785.0,363497000000.0,1.0473407853812173e-06,23794.07709148227
Netherlands,2010,7,NED,5.202,10.96994142,7.308735293,22.48648649,17.01534081,0.957,,0.052,,61020.6809,0.925,0.900408557,0.856,4.09109,14.12884998,3.7062659,80.829,7.459459459,27.6495,6.268420597,11.97999954,0.717,16771235.0,852465000000.0,4.173813079358795e-07,50828.99380993707
Netherlands,2006,8,NED,5.257,10.60201669,,23.74179431,16.55203056,0.95,,0.061,,60613.87507,0.914,0.88437304,,,,,79.847,,30.418,9.216444565,11.88999987,0.697,16493851.500000002,737594000000.0,4.850292243749132e-07,44719.33071544872
Netherlands,2004,15,NED,6.233,11.23066849,,23.67256637,16.29899979,0.962,,0.076,,56969.44406,0.904,0.884870182,,,,,79.239,,29.5355,11.06669662,11.78999996,0.69,16425565.500000002,661225000000.0,9.132105680014486e-07,40255.84385511719
Netherlands,2002,8,NED,7.34,10.99364516,,22.71714922,16.26139069,0.959,,0.098,,55748.8561,0.898,0.8776083,,,,,78.412,,28.1423,12.52637409,11.78999996,0.694,16288051.0,475530000000.0,4.911575976769719e-07,29195.021552916307
Netherlands,2000,16,NED,7.384,10.81417951,,23.0,16.53998947,0.954,,0.1,,55972.51463,0.9,0.876214749,,,,,78.13,,28.7902,12.96045372,11.78999996,0.693,16058759.5,417649000000.0,9.9634096892727e-07,26007.550583219083
Netherlands,1998,11,NED,6.301,11.2054474,,21.38857783,16.47043037,0.955,,0.093,,51483.55441,0.893,0.869599905,,,,,78.004,,25.3973,12.4110023,11.63967209,0.702,15827107.0,438613000000.0,6.950101493595766e-07,27712.771512822907
Netherlands,1994,4,NED,6.901,11.1880417,,21.37232846,17.33371925,0.946,,0.106,,44704.93341,0.889,0.861023039,,,,,77.518,,25.3088,11.80563863,11.3519016,0.699,15485449.0,379688000000.0,2.5830700808223254e-07,24519.01782118168
Hungary,2022,3,HUN,18.766,4.498957993,5.977258701,13.14878893,15.46940041,0.992,,0.218,,37600.15,0.867,0.862541126,0.814,2.659760974,11.33595753,3.9360576,76.212,6.113033449,18.3932,15.04888628,12.33162229,0.753,9684305.5,177006000000.0,3.0977957066719963e-07,18277.61422850611
Hungary,2020,16,HUN,21.318,4.831244277,6.13761528,12.60210035,15.05879021,0.988,,0.244,,35967.77182,0.857,0.851181652,0.804,2.86309,11.68274784,3.867008,75.73,6.184364061,17.0792,15.04888628,12.25,0.749,9749456.5,157289000000.0,1.6411171227852547e-06,16133.104445360621
Hungary,2018,1,HUN,22.212,5.050572002,6.474060367,12.71878646,15.16994953,0.985,,0.242,,34652.602,0.857,0.848872989,0.801,3.11063,12.4735136,3.8380375,76.205,6.534422404,17.0809,14.58145837,12.07000017,0.748,9774393.5,160566000000.0,1.0230813809572942e-07,16427.20850147889
Hungary,2016,14,HUN,24.847,4.792521811,6.62253536,10.92831962,15.15058994,0.987,,0.261,,32285.91797,0.851,0.844389229,0.794,3.28028,12.31507778,4.2722483,76.157,6.69800235,14.1311,13.92770579,11.89000034,0.758,9810532.0,128610000000.0,1.4270377997849658e-06,13109.380816453175
Hungary,2012,6,HUN,19.874,4.708687966,7.979121013,10.22592152,15.49135017,0.993,,0.258,,27581.45377,0.841,0.837016527,0.772,3.47096,15.62111664,4.8452864,75.183,8.20451843,12.8511,15.12667933,11.84000015,0.755,9916623.0,128814000000.0,6.050446810370829e-07,12989.704257185133
Hungary,2008,7,HUN,20.105,5.70502748,,13.44537815,15.4487896,0.999,,0.239,,28389.87053,0.833,0.831012612,,,,,73.957,,17.4566,13.66654682,11.5650003,0.721,10016657.0,158326000000.0,6.988359489598177e-07,15806.271493573155
Hungary,2000,11,HUN,23.669,5.709085081,,10.75544174,14.34342003,0.981,,0.283,,21657.62805,0.781,0.773058078,,,,,71.758,,12.6931,14.58795533,10.17090884,0.697,10190599.5,47218405892.0,1.0794261907751354e-06,4633.525818770525
Hungary,1996,17,HUN,30.405,6.119651344,,10.63829787,12.91569042,0.979,,0.293,,19085.91744,0.752,0.743054044,,,,,70.597,,11.9727,16.68459854,9.894545122,0.672,10302235.0,46658755152.0,1.6501273752734237e-06,4528.9934807350055
Hungary,1992,28,HUN,34.232,6.005818674,,10.8033241,11.2968502,0.985,,0.323,,18090.87203,0.722,0.716534902,,,,,69.167,,12.4436,22.96512089,9.618181402,0.644,10371474.0,38730585922.0,2.6997126927185085e-06,3734.3376575017205
Hungary,2004,11,HUN,20.69,5.942339056,,13.93341554,15.18010998,0.993,,0.254,,26443.14045,0.811,0.807739424,,,,,72.906,,18.085,13.02963981,10.68249989,0.698,10085791.0,104121000000.0,1.0906432623876501e-06,10323.533374824046
Republic of Korea,2022,7,KOR,0.651,11.61985888,8.617758967,20.58189655,16.6186409,0.949,,0.04,,48871.14448,0.928,0.900256641,0.846,6.67716,16.4216156,2.7545013,82.727,8.836206897,23.4632,8.1156225,12.72219869,0.737,51782511.5,1673920000000.0,1.3518077430446763e-07,32325.97167481921
Republic of Korea,2020,14,KOR,0.799,11.52739654,8.864949167,20.58189655,16.37731934,0.947,,0.042,,47399.80403,0.928,0.898373482,0.844,7.22658,16.4216156,2.9466519,83.675,9.051724138,23.4835,8.1156225,12.61979347,0.737,51858481.5,1644310000000.0,2.699654828882716e-07,31707.638797715277
Republic of Korea,2018,9,KOR,1.179,12.96843851,8.9312932,21.53679654,16.38441086,0.944,,0.055,,47437.2646,0.924,0.892486684,0.84,7.56402,16.4216156,2.808244,83.34,9.090909091,23.5591,6.411811043,12.41744928,0.725,51640894.0,1725370000000.0,1.742804839900719e-07,33410.92429577226
Republic of Korea,2016,14,KOR,1.478,12.43255309,9.104487333,20.37037037,16.48817062,0.939,,0.061,,45534.88868,0.918,0.884553299,0.833,7.92697,16.4216156,2.9648764,82.92,9.259259259,22.1155,6.084098618,12.21834945,0.731,51297839.0,1499680000000.0,2.729159799499546e-07,29234.75977223914
Republic of Korea,2014,6,KOR,1.797,12.4483952,9.27172855,20.0,16.61566925,0.936,,0.07,,41400.04471,0.91,0.874990389,0.824,8.3098,16.35941505,3.1459706,82.364,9.450549451,21.466,6.427727264,12.02399998,0.728,50539055.5,1484490000000.0,1.1872006591021473e-07,29373.125107175776
Republic of Korea,2012,8,KOR,1.743,12.6514216,9.759219423,20.31076582,16.75774956,0.934,,0.074,,38941.73731,0.901,0.8653903,0.811,9.0372,16.89422607,3.3462322,81.308,9.988901221,21.8224,9.118777303,11.83200016,0.718,49599579.5,1278050000000.0,1.6129168998297657e-07,25767.3555478429
Republic of Korea,2008,25,KOR,1.725,11.00549425,,19.58997722,16.69165039,0.937,,0.084,,34677.09307,0.878,0.84620522,,,,,79.996,,22.4376,9.40624075,10.96249986,0.706,48356493.0,1047340000000.0,5.169936537788214e-07,21658.72533394843
Republic of Korea,2004,24,KOR,2.346,10.29577526,,18.85913853,16.16551018,0.935,,0.109,,31310.59508,0.859,0.827485367,,,,,77.957,,21.9713,12.77183966,11.11599979,0.697,47697075.5,793176000000.0,5.031755039153292e-07,16629.447228897712
Republic of Korea,2000,26,KOR,2.672,9.403589435,,16.98795181,15.53610992,0.933,,0.185,,26481.78702,0.83,0.798513788,,,,,76.235,,19.6903,15.54110026,10.61999989,0.689,46766661.0,576179000000.0,5.559515997945631e-07,12320.293723770445
Republic of Korea,1996,24,KOR,3.31,9.220204796,,18.22721598,14.66940975,0.93,,0.269,,24147.77615,0.801,0.768597524,,,,,74.021,,22.053,20.80300249,10.12399998,0.655,45638699.5,610167000000.0,5.258694980999623e-07,13369.508918631655
Republic of Korea,1992,25,KOR,4.483,6.708736405,,13.83399209,13.35581017,0.906,,0.306,,18471.30706,0.759,0.715196079,,,,,72.175,,17.0223,25.81301839,9.562000275,0.654,44653695.0,355525000000.0,5.598640829163186e-07,7961.827123152966
Republic of Korea,2010,13,KOR,1.764,12.17582588,10.5844689,19.79865772,16.7948494,0.933,,0.078,,37713.75238,0.894,0.858369937,0.798,10.64188,17.53454399,3.5769827,80.717,10.73825503,21.4439,8.238203869,11.64000034,0.717,48769332.5,1143670000000.0,2.6656095815951553e-07,23450.59777063793
Republic of Korea,2006,9,KOR,2.178,10.47835676,,19.6326062,16.47963905,0.937,,0.097,,33102.63495,0.871,0.839353673,,,,,79.035,,23.1151,11.18309564,11.1474998,0.7,48006517.5,1053220000000.0,1.874745444720084e-07,21939.104414312078
Republic of Korea,2002,3,KOR,2.719,10.06040109,,18.321513,15.80494022,0.934,,0.187,,29508.06196,0.846,0.814259556,,,,,77.23,,21.2547,16.55356911,10.86799984,0.691,47299120.5,627247000000.0,6.342612649636899e-08,13261.282522155989
Republic of Korea,1998,4,KOR,2.917,8.173744497,,13.59703337,15.01350975,0.928,,0.244,,22815.59211,0.809,0.775444424,,,,,75.035,,14.9478,19.63740634,10.37199993,0.699,46230877.5,383332000000.0,8.652225993330972e-08,8291.687736188871
Republic of Korea,1994,5,KOR,3.877,7.875316224,,15.78947368,13.98118019,0.928,,0.284,,21228.80779,0.779,0.746259554,,,,,72.889,,19.1912,21.34876031,9.854000092,0.656,45130840.5,463620000000.0,1.1078898475201232e-07,10272.79782214559
Belgium,2022,2,BEL,4.372,7.635778526,6.913581953,28.99470899,18.99603081,0.981,,0.038,,62228.06822,0.945,0.934633302,0.879,5.686842278,11.31633568,3.7375679,81.159,6.984126984,43.3544,4.755863198,12.68965045,0.671,11641820.0,593439000000.0,1.717944445112534e-07,50974.76167815685
Belgium,2020,5,BEL,4.884,7.890549475,7.020914293,25.87859425,19.27527046,0.974,,0.044,,59543.68308,0.939,0.925841372,0.873,5.87561,11.80683708,3.3802958,80.798,7.028753994,37.4426,4.755863198,12.53386908,0.696,11540107.0,529694000000.0,4.332715459224078e-07,45900.26764916478
Belgium,2018,1,BEL,5.528,8.748549495,8.014553163,28.13163482,19.56148911,0.971,,0.052,,61339.08458,0.942,0.926076845,0.866,8.11143,12.16007519,3.7721543,81.481,8.067940552,40.5399,4.907959511,12.30999994,0.677,11428605.0,542639000000.0,8.749974296950503e-08,47480.77302522924
Belgium,2016,5,BEL,6.228,8.813558843,7.977294733,28.31196581,19.65690994,0.971,,0.058,,60468.59988,0.936,0.920541231,0.861,7.93038,12.4701395,3.5313647,81.265,8.012820513,40.7915,4.93457771,11.98999977,0.671,11332700.5,474272000000.0,4.412011064794309e-07,41849.86623444253
Belgium,2012,1,BEL,8.694,9.285940464,8.692116067,28.71072589,19.16010094,0.968,,0.082,,58163.21224,0.923,0.906537196,0.842,9.04484,13.0400362,3.991472,80.26,8.775731311,40.9635,5.259883141,11.5,0.658,11107518.0,498414000000.0,9.002911361476074e-08,44871.77063318736
Belgium,2000,4,BEL,11.687,12.34594362,,30.42505593,17.77131081,0.976,,0.132,,54094.05526,0.894,0.879432561,,,,,77.768,,40.3232,8.26523575,10.54152656,0.622,10251717.0,236792000000.0,3.901785427748347e-07,23097.789375184664
Belgium,1996,8,BEL,10.005,12.7905039,,29.73893303,17.6801796,0.97,,0.158,,48727.81512,0.881,0.865169643,,,,,77.185,,38.5601,8.867147476,10.19427627,0.619,10156969.5,279201000000.0,7.876365090985062e-07,27488.612622101504
Belgium,2008,1,BEL,10.304,11.20377383,,35.22355507,19.13726044,0.965,,0.098,,58684.44373,0.917,0.898077102,,,,,79.579,,50.3923,6.186179634,11.18000031,0.594,10709707.5,517328000000.0,9.337323171524526e-08,48304.5872167844
Belgium,2004,3,BEL,10.559,12.31634396,,32.12321232,18.48070908,0.968,,0.103,,56241.23561,0.909,0.890953459,,,,,78.96,,43.452,6.937548077,10.93011616,0.617,10421292.0,369215000000.0,2.878721755421497e-07,35428.908430931595
Belgium,1998,1,BEL,10.206,12.78154923,,29.79683973,17.62896601,0.972,,0.156,,51411.07646,0.886,0.871728687,,,,,77.476,,38.6806,8.63422722,10.36790141,0.622,10203181.5,258528000000.0,9.800864563665754e-08,25337.979139153802
Belgium,1992,3,BEL,12.046,12.22912697,,34.08284024,15.44893503,0.962,,0.175,,45941.95727,0.845,0.826214901,,,,,76.358,,47.0328,7.920976353,9.685802636,0.557,10045987.0,234782000000.0,2.986267053700149e-07,23370.725046727614
Spain,2022,1,ESP,4.776,4.934057184,12.49746578,10.75740944,17.83031082,0.992,,0.045,,44887.43669,0.911,0.90394733,0.795,14.96287137,19.18198776,3.3475382,82.366,12.73326015,13.6987,3.441251488,10.75612495,0.813,47828382.5,1446500000000.0,2.0908087368415606e-08,30243.548378413172
Spain,2020,13,ESP,5.23,4.472668339,12.88825332,10.2108768,17.4695797,0.992,,0.049,,41219.56789,0.901,0.896230237,0.782,15.7317,20.06038475,2.8726752,82.241,13.20754717,13.0698,3.441251488,10.60999966,0.809,47679489.0,1289780000000.0,2.7265392882042e-07,27051.044947230872
Spain,2018,2,ESP,6.243,5.740076363,13.3802829,11.38121547,17.51925087,0.988,,0.062,,45752.81499,0.905,0.898133543,0.781,16.8695,20.29765701,2.9736917,83.096,13.70165746,13.86,4.054479662,10.14000034,0.802,47092821.0,1431640000000.0,4.2469318200326114e-08,30400.387354157443
Spain,2016,16,ESP,7.287,5.586537134,14.79652965,11.88888889,17.43898964,0.987,,0.07,,43913.31409,0.9,0.892824919,0.763,18.715,22.67214775,3.0024412,83.0,15.22222222,14.7938,3.830386287,10.01000023,0.793,46732771.0,1243020000000.0,3.423721653483805e-07,26598.465560708995
Spain,2012,6,ESP,9.065,5.947059465,,11.46424518,16.98982048,0.981,,0.089,,40252.39918,0.881,0.871054132,,,20.89614487,3.261481,82.191,,13.6897,4.058815543,9.510000229,0.78,47018322.5,1330990000000.0,1.2760982699882582e-07,28307.900606194533
